Class,X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,X_20,Y_20,Z_20,X_21,Y_21,Z_21,X_22,Y_22,Z_22
Hello,0.6041563749313354,0.44464245438575745,-0.4205208122730255,0.6192440390586853,0.4323863387107849,-0.39130985736846924,0.6269815564155579,0.43259602785110474,-0.39193594455718994,0.6356796622276306,0.4328140318393707,-0.39193540811538696,0.601358950138092,0.43224769830703735,-0.38574692606925964,0.5944691896438599,0.4321092665195465,-0.386300265789032,0.5882323384284973,0.4316369891166687,-0.3867737948894501,0.6566720604896545,0.4391157031059265,-0.20343199372291565,0.5904614329338074,0.4361932873725891,-0.1792883425951004,0.6184940934181213,0.4590515196323395,-0.3447446823120117,0.5973801016807556,0.4585255980491638,-0.3407860994338989,0.7188503742218018,0.5219703316688538,-0.0760846808552742,0.5266018509864807,0.5035194158554077,-0.09238458424806595,0.7542750835418701,0.6223064064979553,-0.04379745200276375,0.416673481464386,0.5524638295173645,-0.40581920742988586,0.7858336567878723,0.7106859087944031,-0.20946942269802094,0.43461257219314575,0.5116618871688843,-0.9255621433258057,0.7937355041503906,0.7448516488075256,-0.25968286395072937,0.44373053312301636,0.4858260154724121,-1.04848051071167,0.7829300761222839,0.7439832091331482,-0.3178841769695282,0.46130937337875366,0.4765150547027588,-1.0409064292907715,0.7758533954620361,0.732407808303833,-0.2352527230978012,0.4674219489097595,0.4899844527244568,-0.9401148557662964
Hello,0.534134566783905,0.4546964168548584,-0.41310369968414307,0.5500659942626953,0.4406293034553528,-0.3806464374065399,0.5578799843788147,0.44082051515579224,-0.3812338411808014,0.5664647221565247,0.4417150020599365,-0.38125544786453247,0.52931809425354,0.4407271444797516,-0.3791177570819855,0.5217412114143372,0.44111233949661255,-0.3796575367450714,0.5145478248596191,0.4414406418800354,-0.3800519108772278,0.5819774270057678,0.4496271014213562,-0.17205475270748138,0.5112625360488892,0.448909193277359,-0.1660599410533905,0.5512540340423584,0.4705219864845276,-0.3284468650817871,0.5255283117294312,0.46736565232276917,-0.3299296200275421,0.6381886601448059,0.5346636772155762,-0.039749179035425186,0.4442552924156189,0.5196171402931213,-0.05658451095223427,0.6789010167121887,0.6402798295021057,-0.017332343384623528,0.33138781785964966,0.5831118822097778,-0.33402812480926514,0.7145445346832275,0.7318710088729858,-0.2415255457162857,0.34339624643325806,0.5375557541847229,-0.8284956812858582,0.7251700162887573,0.7670823335647583,-0.29982200264930725,0.3512071371078491,0.5116280317306519,-0.9442850351333618,0.7103192806243896,0.7676945328712463,-0.35888463258743286,0.3701099753379822,0.4989948868751526,-0.9407024383544922,0.6973963379859924,0.7564124464988708,-0.26870039105415344,0.37781932950019836,0.5123247504234314,-0.8426527380943298
Hello,0.5429661870002747,0.46116751432418823,-0.4285353124141693,0.5576819181442261,0.44536370038986206,-0.39706602692604065,0.5665357708930969,0.4459080696105957,-0.3977011740207672,0.5717216730117798,0.4463261663913727,-0.3977382779121399,0.5346593260765076,0.44484448432922363,-0.401346892118454,0.5287152528762817,0.4444935917854309,-0.4019095003604889,0.521037220954895,0.4441433846950531,-0.4023531973361969,0.5825822353363037,0.45054635405540466,-0.1837395280599594,0.5130007863044739,0.4476314187049866,-0.20477662980556488,0.5562722086906433,0.47386080026626587,-0.3407023251056671,0.5302783250808716,0.47065454721450806,-0.3499611020088196,0.635911226272583,0.5246231555938721,-0.054277148097753525,0.4472333788871765,0.515411913394928,-0.09050953388214111,0.6694477200508118,0.6291875243186951,-0.024608446285128593,0.33708900213241577,0.5853749513626099,-0.3820793926715851,0.6894549131393433,0.72482830286026,-0.22432003915309906,0.35911932587623596,0.5431416630744934,-0.8619387149810791,0.6952868103981018,0.761463463306427,-0.27962392568588257,0.3682436943054199,0.5189632773399353,-0.9757445454597473,0.6861903667449951,0.7613347768783569,-0.33183732628822327,0.38351351022720337,0.5017414093017578,-0.9666139483451843,0.6778047680854797,0.7497214674949646,-0.24845172464847565,0.391212522983551,0.5154877305030823,-0.8730841279029846
Hello,0.5246100425720215,0.48050013184547424,-0.2320253551006317,0.5379449725151062,0.4670395255088806,-0.19415239989757538,0.5438966155052185,0.46779459714889526,-0.19445759057998657,0.5513448715209961,0.46852272748947144,-0.19452252984046936,0.5145645141601562,0.46548566222190857,-0.20254088938236237,0.506166934967041,0.4654330313205719,-0.2031475454568863,0.4984094798564911,0.46572789549827576,-0.2034938633441925,0.5580500960350037,0.47647714614868164,0.014314391650259495,0.48476943373680115,0.47181591391563416,-0.02313060872256756,0.5367950201034546,0.4962405264377594,-0.14916063845157623,0.5109574198722839,0.49346381425857544,-0.16378304362297058,0.6137271523475647,0.5562393069267273,0.10404568165540695,0.4191744923591614,0.5542213916778564,0.09251616150140762,0.7289619445800781,0.6035407185554504,-0.066207654774189,0.3817698061466217,0.6627678871154785,0.13066954910755157,0.7615751028060913,0.5349564552307129,-0.4859527349472046,0.34194615483283997,0.7523536086082458,0.0007521334337070584,0.7685863971710205,0.5032815337181091,-0.5677828192710876,0.32971543073654175,0.7864170670509338,-0.04114469513297081,0.756774365901947,0.489767849445343,-0.5858843922615051,0.34213000535964966,0.7883709669113159,-0.08842471241950989,0.7477738857269287,0.5021201372146606,-0.5040071606636047,0.3529565930366516,0.7779444456100464,-0.022340696305036545
Hello,0.4674564599990845,0.49208754301071167,-0.2107010781764984,0.48279058933258057,0.478156715631485,-0.17618437111377716,0.4889902174472809,0.4783707559108734,-0.17646707594394684,0.4982699155807495,0.47830429673194885,-0.1764937788248062,0.45685720443725586,0.47868219017982483,-0.1754552572965622,0.4491381049156189,0.47940224409103394,-0.17602497339248657,0.4421161413192749,0.48016875982284546,-0.17630372941493988,0.5110138654708862,0.4850582182407379,0.021153058856725693,0.43380987644195557,0.486758291721344,0.025156037881970406,0.4852703809738159,0.5074515342712402,-0.13200905919075012,0.4562951326370239,0.5054497718811035,-0.1347968876361847,0.5830225348472595,0.5636067390441895,0.08942493051290512,0.3797086179256439,0.575197696685791,0.13587340712547302,0.7023887038230896,0.5985928773880005,-0.12980586290359497,0.3404075801372528,0.6884852051734924,0.09925710409879684,0.7148001194000244,0.547054648399353,-0.5888227224349976,0.29853570461273193,0.7782614827156067,-0.16820599138736725,0.7034102082252502,0.5189458131790161,-0.6856221556663513,0.28847557306289673,0.8163424730300903,-0.23498977720737457,0.6924970746040344,0.5120220184326172,-0.7020059823989868,0.2949986457824707,0.8196283578872681,-0.2851373553276062,0.6888912916183472,0.5254536271095276,-0.6069774031639099,0.3057832419872284,0.806344211101532,-0.1972525417804718
Hello,0.504280149936676,0.42287522554397583,-0.4719559848308563,0.5135290622711182,0.40684786438941956,-0.4456700086593628,0.5227976441383362,0.40510520339012146,-0.446207731962204,0.5325567722320557,0.4036289155483246,-0.4461479187011719,0.49380579590797424,0.4091910421848297,-0.4437156021595001,0.4880564510822296,0.4093253016471863,-0.44425085186958313,0.48303940892219543,0.4094618856906891,-0.44469940662384033,0.5482744574546814,0.4046759009361267,-0.2616560161113739,0.48380881547927856,0.4113155007362366,-0.2509024441242218,0.5212909579277039,0.43586739897727966,-0.3962841033935547,0.4974646270275116,0.439039945602417,-0.3957917392253876,0.622027575969696,0.4876953065395355,-0.12018481642007828,0.4446001648902893,0.4831826090812683,-0.16582094132900238,0.6583338379859924,0.5885393023490906,-0.10756774246692657,0.37089264392852783,0.5304185748100281,-0.4665437936782837,0.6209325194358826,0.6703580021858215,-0.26127225160598755,0.4585525095462799,0.4857330322265625,-0.8829437494277954,0.6134411692619324,0.6989976763725281,-0.310870498418808,0.47909095883369446,0.46657222509384155,-0.9911655783653259,0.5964440703392029,0.6933095455169678,-0.34513044357299805,0.490938663482666,0.4575746953487396,-0.9658611416816711,0.5943073630332947,0.6833015084266663,-0.2762885093688965,0.4936996400356293,0.4687052369117737,-0.8852137327194214
Hello,0.4300095736980438,0.3652228116989136,-0.4305182993412018,0.4415513277053833,0.3483021855354309,-0.41532909870147705,0.44980210065841675,0.3478092849254608,-0.4159006178379059,0.45727023482322693,0.34745362401008606,-0.4158072769641876,0.4288524389266968,0.3495488166809082,-0.3927300274372101,0.42604881525039673,0.3497632145881653,-0.39330169558525085,0.423268586397171,0.3497827649116516,-0.3937390446662903,0.48730185627937317,0.34981676936149597,-0.2790478765964508,0.44701212644577026,0.35493004322052,-0.17705319821834564,0.4511580765247345,0.37909334897994995,-0.37369269132614136,0.43297529220581055,0.3808897137641907,-0.346893310546875,0.5957220196723938,0.4278431534767151,-0.16545937955379486,0.42042285203933716,0.43044596910476685,-0.1046643927693367,0.6321402788162231,0.5337971448898315,-0.12653490900993347,0.3622426390647888,0.47578826546669006,-0.4434014558792114,0.6415336728096008,0.630388617515564,-0.1972723752260208,0.39863666892051697,0.4206084609031677,-0.9287757277488708,0.6511558294296265,0.6581275463104248,-0.23857727646827698,0.394133061170578,0.3875286281108856,-1.0453052520751953,0.6376926898956299,0.6609753966331482,-0.2857801020145416,0.4129510223865509,0.3807802200317383,-1.0283933877944946,0.6288648843765259,0.6519781351089478,-0.21499396860599518,0.4249669313430786,0.39436936378479004,-0.9394629001617432
Hello,0.391537606716156,0.42153963446617126,-0.436855673789978,0.4007815420627594,0.4075074791908264,-0.4165104329586029,0.40880823135375977,0.4071428179740906,-0.4171353876590729,0.4159695506095886,0.40676459670066833,-0.41710618138313293,0.38956281542778015,0.4088464677333832,-0.40080079436302185,0.3869194984436035,0.409262478351593,-0.4013808071613312,0.38406437635421753,0.40958094596862793,-0.4019128084182739,0.4466482698917389,0.4095059335231781,-0.26305532455444336,0.40093907713890076,0.413138210773468,-0.1931426227092743,0.4099528193473816,0.43435534834861755,-0.3741265833377838,0.39227181673049927,0.43541470170021057,-0.3565988838672638,0.539828896522522,0.4897094666957855,-0.13811726868152618,0.3650835454463959,0.48400241136550903,-0.14199073612689972,0.5671565532684326,0.602028489112854,-0.0832408219575882,0.30927571654319763,0.5340133905410767,-0.5492447018623352,0.56715989112854,0.7004747986793518,-0.15537548065185547,0.3251160979270935,0.481600284576416,-1.1217663288116455,0.5747076869010925,0.7296857833862305,-0.1922125369310379,0.3081965446472168,0.452913373708725,-1.2589963674545288,0.5594140887260437,0.730982780456543,-0.2515955865383148,0.33025649189949036,0.44531717896461487,-1.2429558038711548,0.5509088039398193,0.720055341720581,-0.17834140360355377,0.3446348309516907,0.4568033814430237,-1.1357848644256592
Hello,0.5212831497192383,0.4542461335659027,-0.2878969609737396,0.5297865867614746,0.43804430961608887,-0.2496393620967865,0.539056658744812,0.43733158707618713,-0.24999482929706573,0.5475970506668091,0.4371557831764221,-0.25001394748687744,0.5068602561950684,0.4405454099178314,-0.24455074965953827,0.4986792802810669,0.44124889373779297,-0.2450726181268692,0.4932798147201538,0.4416303038597107,-0.2453240305185318,0.5557280778884888,0.44112977385520935,-0.04711626097559929,0.48621422052383423,0.4467950761318207,-0.02058887481689453,0.5381595492362976,0.4670277237892151,-0.20958538353443146,0.5099309682846069,0.46909409761428833,-0.20569051802158356,0.6128022074699402,0.5093432068824768,-0.03551508113741875,0.44715017080307007,0.5399645566940308,0.09763157367706299,0.6809291839599609,0.541127622127533,-0.43092936277389526,0.42297375202178955,0.6479215025901794,0.09309962391853333,0.6626077890396118,0.47236889600753784,-0.9562926888465881,0.4164015054702759,0.7528215050697327,-0.06412960588932037,0.6638227701187134,0.4460129141807556,-1.0772019624710083,0.41174131631851196,0.7865802645683289,-0.11312706768512726,0.6512924432754517,0.4371699392795563,-1.0676134824752808,0.4199749231338501,0.7879810929298401,-0.1578211933374405,0.642787516117096,0.4494747221469879,-0.9678338766098022,0.4282156229019165,0.7755779027938843,-0.08805974572896957
Hello,0.5375657677650452,0.4614636301994324,-0.24652732908725739,0.5488163232803345,0.4448140561580658,-0.21177895367145538,0.5570261478424072,0.4449480473995209,-0.21213841438293457,0.5647271275520325,0.44492998719215393,-0.2121594399213791,0.525630533695221,0.4455587863922119,-0.20683015882968903,0.5198782682418823,0.44567495584487915,-0.20735982060432434,0.5128063559532166,0.44545578956604004,-0.2076306939125061,0.5732030868530273,0.44878071546554565,-0.019821083173155785,0.5036623477935791,0.4499993920326233,0.005217708181589842,0.5524285435676575,0.4744308590888977,-0.17156703770160675,0.525275707244873,0.47410789132118225,-0.1680506020784378,0.630125880241394,0.5179595947265625,0.00908842496573925,0.45675215125083923,0.5466881990432739,0.12144999206066132,0.703022301197052,0.5604145526885986,-0.33815425634384155,0.4296994209289551,0.6544856429100037,0.1734340339899063,0.715516984462738,0.5199897885322571,-0.8680070042610168,0.42264845967292786,0.7579046487808228,0.060183193534612656,0.7303822040557861,0.4921244978904724,-0.9820407629013062,0.41786739230155945,0.7920277714729309,0.01980542205274105,0.7086564302444458,0.4806552529335022,-0.9865393042564392,0.42664834856987,0.7940795421600342,-0.028097720816731453,0.6902825832366943,0.4938490390777588,-0.884564220905304,0.4352878928184509,0.7809836268424988,0.03692112863063812
